sid	analysis_id	barcode
ts2652	aa0cf25d-d9eb-4598-b12f-5ab107a3590e	TCGA-MX-A5UG-01A-21R-A31P-31
ts2653	fafd16cf-d597-4590-8e05-3e968552f0f9	TCGA-CV-7091-01A-11R-2016-07
ts2654	9d60a13e-124b-4951-a262-4ecd1f5166bf	TCGA-BJ-A0ZG-01A-11R-A10U-07
ts2655	952ccd2a-2615-4eac-b30a-ec5410e0a19f	TCGA-NC-A5HH-01A-11R-A26W-07
ts2656	04edda51-5422-4bac-91f7-1b0c33da1cb9	TCGA-BP-4338-01A-01R-1289-07
ts2657	050b178e-2eba-4d8c-855b-346caa6ef6fc	TCGA-CQ-5323-01A-01R-1686-07
ts2658	56eadfa5-a466-4d31-be53-fcaaf263c674	TCGA-FJ-A3Z9-01A-11R-A26T-07
ts2659	59931f65-ec17-4e0c-8d67-58a44f81c83b	TCGA-BH-A1FC-01A-11R-A13Q-07
ts2660	9c9868cf-8418-4d16-b6d2-e5fec81e1335	TCGA-22-0944-01A-01R-0692-07
ts2661	d928cf91-95cf-4ab1-85c9-e5243e89f048	TCGA-K7-A5RG-01A-11R-A28V-07
ts2662	e7591e37-7e64-4b8a-9f45-fe1d8a30b43c	TCGA-K4-A3WV-01A-11R-A22U-07
ts2663	ab6f71e5-233f-40ff-926a-e5d34b8c4324	TCGA-DE-A0Y3-01B-11R-A10U-07
ts2664	21aa62d9-dab6-459c-b5c4-c86562401b0c	TCGA-28-1753-01A-01R-1850-01
ts2665	8faaf031-b154-4c9a-aa94-23e281dfe6d0	TCGA-35-4123-01A-01R-1107-07
ts2666	7d6db80e-0daa-4103-9a8d-ffc8376209f8	TCGA-IB-7897-01A-21R-2204-07
ts2667	2b5a18ed-a91d-4b05-aae0-25d46e8d8da1	TCGA-EM-A3SU-01A-11R-A22U-07
ts2668	33044df7-ef6d-4971-892a-b9d34d77aa3a	TCGA-G9-6365-11A-01R-1789-07
ts2669	e2f08551-d964-4a13-973c-edbf76860efb	TCGA-DB-5275-01A-01R-1470-07
ts2670	ee56c97e-2a42-4221-8b84-50c9c9367b8d	TCGA-HT-7877-01A-11R-2403-07
ts2671	5ee4ec59-176f-4ba6-b03f-64f0c70f00d0	TCGA-D3-A2JH-06A-11R-A18T-07
ts2672	9d04b618-710c-474f-bede-348b27e3368d	TCGA-55-6982-01A-11R-1949-07
ts2673	97450f1e-3d3f-456b-a9a0-53371a1ca9ea	TCGA-50-6593-01A-11R-1755-07
ts2674	1070cc0e-0ba1-467a-bcd9-cc0b527a1c2b	TCGA-RQ-A6JB-01A-11R-A31O-07
ts2675	3d81b2a6-91e2-4de3-bfb3-2e32bc1f1898	TCGA-DS-A1OC-01A-11R-A14Y-07
ts2676	b925a1ba-d685-45f4-b3c3-20c8f5d73e38	TCGA-EB-A431-01A-11R-A266-07
ts2677	b1e8090c-9b7c-4673-9a13-725f7017d41a	TCGA-A8-A084-01A-21R-A00Z-07
ts2678	fdfee2f3-260d-467b-848a-88afb8608e93	TCGA-HT-A5RB-01A-11R-A28M-07
ts2679	41facc10-fee3-4f7a-9c9a-4e889e4b7519	TCGA-FJ-A871-01A-11R-A352-07
ts2680	7707cc51-07bf-4d76-9e3e-03c8614c60f7	TCGA-CV-A45V-01A-21R-A24Z-07
ts2681	7c83911b-099b-42bc-a4a7-80ed0fb42ac6	TCGA-DU-6400-01A-12R-1708-07
ts2682	f7dfc6a9-dd42-4e41-93de-6ec0dcc3023b	TCGA-AA-3538-01A-01R-0821-07
ts2683	d7022500-3a1b-4a47-b14d-2a2f9daf8232	TCGA-E2-A1L7-11A-33R-A144-07
ts2684	030809ad-2009-424d-be47-7184c72393e1	TCGA-FS-A1ZD-06A-11R-A18T-07
ts2685	6be3998d-9799-452d-a565-67b4e75815f8	TCGA-D8-A1XF-01A-11R-A14D-07
ts2686	4d0be7c6-ac3b-4e19-a3c3-7890c3ac818b	TCGA-BR-7196-01A-11R-2055-13
ts2687	29fc992b-e135-407f-b92d-0bae1eb126f6	TCGA-QH-A65V-01A-11R-A29R-07
ts2688	7963f14f-8634-41bd-b094-2009f0b05169	TCGA-77-8007-01A-11R-2187-07
ts2689	f58eba91-26f2-4424-b3d2-c119268eed79	TCGA-DK-A3X2-01A-11R-A22U-07
ts2690	45809c5b-aba4-45d0-a8ef-d27bf82b5a07	TCGA-LG-A9QD-01A-11R-A38B-07
ts2691	f53bcd8c-fc7c-4abb-8abd-96d20197ace3	TCGA-CN-6022-01A-21R-1686-07
ts2692	20e65f6e-87dc-4a4e-ba75-71511d21cbdd	TCGA-HT-7469-01A-11R-2256-07
ts2693	d9b007c3-8096-471a-ae8f-e82845463a87	TCGA-BH-A18G-01A-11R-A12D-07
ts2694	929aa79f-5f19-4fe2-96a3-20f3d1669368	TCGA-5P-A9JZ-01A-11R-A42S-07
ts2695	2cdaa358-cba5-4c7c-bd9a-6a459ff0c7ee	TCGA-67-6215-01A-11R-1755-07
ts2696	8579be9e-519f-4bfb-9dbf-8a2e01018048	TCGA-E8-A3X7-01A-11R-A22U-07
ts2697	6c467b65-497f-4902-b40f-68a24b8c66d4	TCGA-B3-3926-01A-02R-1351-07
ts2698	fb971ca7-6d65-40f5-af35-75d52e9a7c31	TCGA-FB-A5VM-01A-11R-A32O-07
ts2699	11f05299-6c1d-47d2-bb87-f63b3cae1f93	TCGA-E2-A2P6-01A-11R-A19W-07
ts2700	b722e760-846b-4d54-9ebd-0c9a7d90e8dd	TCGA-KL-8338-01A-11R-2315-07
ts2701	ef9de7b9-b31a-4acb-8b08-97385949e16b	TCGA-49-AAR4-01A-12R-A41B-07
ts2702	a6995c23-2b9f-4d0f-88ae-ebaeb92bda72	TCGA-HU-A4GT-01A-21R-A251-31
ts2703	8a621116-8445-4ecd-aa92-1baec779d178	TCGA-OR-A5L4-01A-11R-A29S-07
ts2704	c7c70aca-370d-44ed-9610-3641b76fa5c2	TCGA-C8-A130-01A-31R-A115-07
ts2705	a49ff990-21d3-42f9-bd0a-6b3641b7bfc6	TCGA-A5-A3LO-01A-11R-A22K-07
ts2706	0f8e87ce-d333-4e99-82b4-e8e4d04ff84f	TCGA-DD-AAEA-01A-11R-A41C-07
ts2707	4f051a1c-6a33-479d-9723-6bf4e19d9c14	TCGA-HU-A4HB-01A-12R-A251-31
ts2708	51b4f189-f471-46c8-9a83-45dea4ff3348	TCGA-EB-A44R-06A-41R-A266-07
ts2709	fd5289b9-e6dc-45b0-b214-ccde8fa8b9e6	TCGA-AR-A1AQ-01A-11R-A12P-07
ts2710	54a80268-37c6-4447-8909-87f2f00b70b6	TCGA-BJ-A3PR-11A-11R-A220-07
ts2711	337987f3-000a-4378-bf0b-a08502f566e3	TCGA-62-8399-01A-21R-2326-07
ts2712	c97b503b-59d9-471f-ab7b-c2f39bf0befe	TCGA-FF-A7CQ-01A-11R-A38C-07
ts2713	1bdd3b70-9c3b-4260-9b95-1d7fea9ac60d	TCGA-QR-A70A-01A-11R-A35K-07
ts2714	dd66c50f-e07f-4e2c-8d53-fcbecf55f23e	TCGA-E9-A1N9-01A-11R-A14D-07
ts2715	a7996089-c394-4317-8834-77f344528b9b	TCGA-85-A4PA-01A-11R-A24Z-07
ts2716	707d57a7-7ddb-44b9-8e7e-b0a9d2324c57	TCGA-EM-A3FQ-06A-11R-A21D-07
ts2717	3585410d-2d34-406a-9e69-d289f1f9bb76	TCGA-55-8513-01A-11R-2403-07
ts2718	29d314ac-a003-4d29-a3a6-9f7dc2ae7641	TCGA-28-5204-01A-01R-1850-01
ts2719	c0ac076f-c5bd-4999-aeb6-52b9a02a31a0	TCGA-20-1682-01A-01R-1564-13
ts2720	14d0834d-bce7-45f5-a2e3-d569ec3a910f	TCGA-CH-5789-01A-11R-1580-07
ts2721	416aa53a-c45d-46eb-a4e0-de9887d2b8f6	TCGA-BQ-5884-01A-11R-1592-07
ts2722	cfea4993-fc4f-4df8-b4c9-b290a7c6b6aa	TCGA-DD-AACD-01A-11R-A41C-07
ts2723	dac01a78-6de0-4cc0-a518-a7b9f349fd8a	TCGA-DK-AA74-01A-11R-A39I-07
ts2724	5e0bb4ec-46e2-45f9-9825-84c526dafd68	TCGA-A2-A0YJ-01A-11R-A109-07
ts2725	5ec7dd5f-830d-446e-8e93-622c3b0c2cf1	TCGA-DK-AA6P-01A-11R-A39I-07
ts2726	6bb1790f-9139-4617-8315-fefdf57de8d1	TCGA-EE-A2MI-06A-11R-A18U-07
ts2727	688c57a3-8e76-420a-8057-5d8137fff0c9	TCGA-DU-5874-01A-11R-1708-07
ts2728	d2a6b707-6ad8-4260-875b-35e181c14682	TCGA-ZF-A9RD-01A-11R-A42T-07
ts2729	2c1a8403-de57-426b-abc4-7a40c884da19	TCGA-19-4065-01A-01R-2005-01
ts2730	25f9092d-7755-48a0-b948-53c57afe82b1	TCGA-LN-A4A3-01A-11R-A260-31
ts2731	118fd6e3-f82a-43ed-85f8-1f0d8a245a8d	TCGA-OL-A66L-01A-12R-A31O-07
ts2732	449ee008-36eb-4cb8-87f7-be76a568481f	TCGA-ET-A3DQ-01A-11R-A19O-07
ts2733	9723b8ae-1015-4c2b-b726-c8d1e9e0956b	TCGA-EL-A3N2-11A-11R-A20F-07
ts2734	5e41da7a-628c-4291-b4b4-6e36205ebeaa	TCGA-AG-4015-01A-01R-1119-07
ts2735	4c5ef815-8ef5-4dcf-b28c-2e6ca15b8d92	TCGA-BS-A0T9-01A-11R-A12I-07
ts2736	10016cd6-bf8f-41dc-89e7-367afc1e425d	TCGA-34-8455-01A-11R-2326-07
ts2737	c5ce8e4d-f4a3-4218-9992-172c75f67f79	TCGA-HL-7533-01A-11R-2232-07
ts2738	b03a2491-8a5f-4d7e-bbee-7dc53f788aec	TCGA-AF-2692-01A-01R-0821-07
ts2739	4f393fa9-5ea8-4edf-9e6a-3fb1bdb73a7d	TCGA-B0-5697-11A-01R-1541-07
ts2740	64805f31-9994-4112-a323-651a98fdde50	TCGA-XF-A9T2-01A-11R-A42T-07
ts2741	10204344-ccf6-4762-bd1f-48a0149fb4e2	TCGA-AG-A00H-01A-01R-A00A-07
ts2742	87b0e8ab-a88f-440d-a067-ba4eefc8becd	TCGA-BW-A5NO-01A-11R-A27V-07
ts2743	7a33e1b4-8b2b-48f4-9503-c4731b727b85	TCGA-KM-8438-01A-11R-2315-07
ts2744	cdc5ab0d-5e38-44db-8deb-b855f9514999	TCGA-V5-AASW-01A-11R-A406-31
ts2745	84be073e-21ce-4a40-8eaf-1f44e490b61b	TCGA-CW-5588-01A-01R-1541-07
ts2746	a97c5f07-9249-4ed2-a40c-5639e8eb7bcc	TCGA-WZ-A8D5-01A-11R-A431-07
ts2747	ed5028b2-c594-4a09-86c9-95cf6175b5b3	TCGA-AR-A24T-01A-11R-A169-07
ts2748	be69bc40-f232-47e4-83c8-4c597504bc23	TCGA-VQ-A927-01A-12R-A414-31
ts2749	97d4d2aa-c631-42cb-9387-293e2f3a4931	TCGA-EL-A3N2-01A-11R-A20F-07
ts2750	50d2959c-734b-40ee-8e2b-261b5338a206	TCGA-25-2409-01A-01R-1569-13
ts2751	13a440bc-7964-4028-a38d-be5dbc75920f	TCGA-AC-A5XS-01A-11R-A29R-07
ts2752	6c0fae2f-598a-4211-bd2b-64e5bbeb0227	TCGA-EW-A1P7-01A-21R-A144-07
ts2753	e5d4f6fb-05d8-4172-aa77-d3e9551991ef	TCGA-04-1356-01A-01R-1569-13
ts2754	8dcedd52-fdd8-4db8-b4a0-d848326fc861	TCGA-BG-A0MQ-01A-11R-A104-07
ts2755	a9dd6e87-47f4-4206-90a3-bcdcef9f1951	TCGA-HS-A5N7-01A-21R-A26T-07
ts2756	9e5518ce-3109-4ac1-acf0-5aa51596f420	TCGA-UE-A6QT-01A-12R-A32Q-07
ts2757	48d19b1f-0415-4291-8818-9aa01303394d	TCGA-HC-8260-11A-01R-2263-07
ts2758	d4d34ad9-3ef3-4d73-9bf1-75c320c0293d	TCGA-QR-A6GZ-01A-11R-A35K-07
ts2759	de355f4d-8e33-43d2-81ad-f71df7899b2a	TCGA-CJ-5682-01A-11R-1541-07
ts2760	1426e74a-b04a-4a1d-a7c4-62db40551bce	TCGA-MO-A47R-01A-11R-A24X-07
ts2761	2dcc5baf-7722-4bec-bbf9-7c283e26daec	TCGA-97-A4M7-01A-11R-A24X-07
ts2762	f61b2426-dacb-4e92-92dd-7cce258ebb91	TCGA-DK-A3X1-01A-12R-A22U-07
ts2763	b01819b9-6f5b-43af-ad67-2ef01a5c0b62	TCGA-FD-A62S-01A-11R-A30C-07
ts2764	e18c5dc3-2fb3-4e94-9f73-0dbe73f8468a	TCGA-GU-A764-01A-11R-A352-07
ts2765	696eb0d1-c5ea-4fbc-8ad8-69eb7fb6d3ee	TCGA-36-1581-01A-01R-1566-13
ts2766	213840cc-5de1-46a6-a76e-9434b038064c	TCGA-E1-5311-01A-01R-1470-07
ts2767	219ba095-ffbe-414f-b700-00a1aa46d077	TCGA-KS-A41L-11A-11R-A23N-07
ts2768	25f74f74-9df1-4f9f-be0d-b2f32077c08b	TCGA-QG-A5Z2-01A-11R-A28H-07
ts2769	72410247-5bb8-468c-9599-af4ea4112446	TCGA-AX-A064-01A-11R-A00V-07
ts2770	15bdbacd-bf63-41be-9784-f2fa6392df91	TCGA-AZ-6601-11A-01R-1774-07
ts2771	5632c242-5ad0-4d74-b59f-89662c12b724	TCGA-AX-A05S-01A-11R-A00V-07
ts2772	ea7eaed7-e77f-407a-957e-fca431dd87ba	TCGA-CU-A3KJ-01A-11R-A21D-07
ts2773	ef31eb5b-50f3-4892-9ade-92a5627f87f7	TCGA-AG-4022-01A-01R-1736-07
ts2774	a73cde72-870e-437d-8328-eae7dc485fb4	TCGA-HT-7480-01A-11R-2090-07
ts2775	d12ada6e-a2aa-46f9-914b-88b10a865392	TCGA-K1-A3PN-01A-11R-A22K-07
ts2776	e79bd4e9-bb8c-480b-a533-17469d0c5d21	TCGA-09-1668-01B-01R-1566-13
ts2777	46a5146c-1946-4671-85da-6af54ec2e78e	TCGA-HB-A3YV-01A-11R-A24X-07
ts2778	51e30882-3ef4-4901-a71c-c1f42808afbe	TCGA-B0-4852-01A-01R-1503-07
ts2779	484c05a1-a47c-4ef8-bfe2-8227d610f098	TCGA-YS-A95B-01A-11R-A40A-07
ts2780	41fa9e01-db32-42e8-9e60-87594e5d7dab	TCGA-LL-A5YP-01A-21R-A28M-07
ts2781	88911c81-4a22-45d3-8394-314e801e8287	TCGA-B0-5690-01A-11R-1541-07
ts2782	b488c856-9034-44dc-8d66-11f471a63069	TCGA-XE-A8H5-01A-11R-A431-07
ts2783	2eaf73b3-8ae8-442d-bcc6-d9d67b9c827d	TCGA-RP-A694-06A-11R-A311-07
ts2784	6f4576cc-2a5c-4768-9229-63407d382b9d	TCGA-VD-A8KN-01A-11R-A405-07
ts2785	9b7079b4-c7e3-480c-ab4b-d87d03fa905a	TCGA-MB-A5Y8-01A-11R-A29R-07
ts2786	3343b296-4cd9-4351-a0cc-5b3770481648	TCGA-L7-A56G-01A-21R-A260-31
ts2787	cb8664a9-4c39-4139-9f69-7b24324cbc80	TCGA-QR-A6H5-01A-11R-A35K-07
ts2788	c9f5dbb2-110a-4d1e-ab45-4b6fc84ac659	TCGA-FY-A3YR-01A-11R-A22U-07
ts2789	ed3bd954-76a4-4b85-8950-ae23cbd57f9e	TCGA-A8-A08P-01A-11R-A00Z-07
ts2790	22b4a353-d330-417f-bf8e-b51d7c0e4164	TCGA-A3-3382-01A-02R-1325-07
ts2791	0753d4dd-03e2-4b5f-809a-f250485271c2	TCGA-KN-8431-11A-01R-2315-07
ts2792	606dad57-0b99-4ca6-95dc-5f6806b4f345	TCGA-BH-A1FE-01A-11R-A13Q-07
ts2793	3757da0f-c8f6-4b3b-87a3-fb7c1e520686	TCGA-BQ-5885-01A-11R-1592-07
ts2794	09ae07fc-892a-4a94-9187-a4badb2f8efc	TCGA-BP-5199-01A-01R-1426-07
ts2795	8304f4cb-df17-4218-b910-bf9a305ad944	TCGA-DD-AACI-01A-11R-A41C-07
ts2796	33edd352-1619-4ee7-9c6c-eb0050f4129d	TCGA-IB-AAUV-01A-11R-A38C-07
ts2797	5412db90-baeb-44c2-8b6a-d9160e0d78b9	TCGA-HR-A5NC-01A-11R-A27Q-07
ts2798	05668d2f-1043-4536-9370-cc847ba7868d	TCGA-L9-A443-01A-12R-A24H-07
ts2799	5f486082-890b-4191-89ac-004dda736e77	TCGA-FG-5965-02A-11R-A29R-07
ts2800	2449a48d-c771-452a-81ae-d096eba2eaad	TCGA-B0-5703-01A-11R-1541-07
ts2801	6e35337d-e76d-4a4c-afc3-9b8d72750089	TCGA-AX-A3FZ-01A-11R-A22K-07
ts2802	f64f899b-10db-4d42-a6e5-ad42299c92eb	TCGA-MP-A4TE-01A-22R-A466-07
ts2803	49425660-ef69-4609-b2c2-8d28d63e4d1b	TCGA-EY-A1H0-01A-11R-A13S-07
ts2804	a8085153-254b-4dfd-9c9f-8d8c481037e4	TCGA-EW-A1J3-01A-11R-A13Q-07
ts2805	c3284655-a8e9-4c88-9d4f-83507008b768	TCGA-DD-AAC8-01A-11R-A41C-07
ts2806	d662de47-23c1-4003-8e3a-e6451bc0ce99	TCGA-MP-A4TI-01A-21R-A24X-07
ts2807	0fe40b99-91c9-4c1e-a141-44a4756b3564	TCGA-E7-A85H-01A-11R-A352-07
ts2808	8cd050b3-eea3-4188-96f2-a5e5c94ccfae	TCGA-50-5930-01A-11R-1755-07
ts2809	e1725be8-7afb-4e8e-a0d0-b7acac602477	TCGA-BH-A1FE-06A-11R-A213-07
ts2810	6529a063-6e91-4fc0-8338-00034e58b1b6	TCGA-V1-A9OT-01A-11R-A41O-07
ts2811	2a8bb063-d241-4656-b29e-2be3ed7ba5bb	TCGA-CF-A47W-01A-11R-A23W-07
ts2812	79ba54a1-0750-46e3-90d5-6d29270da015	TCGA-CV-A45Q-01A-11R-A24H-07
ts2813	c1ff8bb8-477f-43d4-ad78-c598f2209dde	TCGA-DD-A3A5-11A-11R-A22L-07
ts2814	f80760ca-1b7f-4419-803f-5699166a3ef2	TCGA-98-A53A-01A-11R-A262-07
ts2815	e8af5401-e9b2-40cf-90f9-39e64eaeb715	TCGA-CN-6995-01A-31R-2016-07
ts2816	63d18d4e-11df-4249-9de5-0dfe397d371e	TCGA-AA-3544-01A-01R-1873-07
ts2817	e6b01c72-9714-45c3-b8cc-9d90d8da1c4c	TCGA-WB-A80O-01A-11R-A35L-07
ts2818	9127cfec-ed01-4926-91c2-d2015516d55f	TCGA-HC-8262-01A-11R-2263-07
ts2819	c683d81b-dd59-4653-a762-b1e29f5b7a0d	TCGA-W5-AA34-01A-11R-A41I-07
ts2820	85df0c25-cbea-434c-b64f-ef16966c23e7	TCGA-CG-4475-01A-01R-1157-13
ts2821	0a172740-e9a3-4eb8-bb82-5aba75577807	TCGA-62-8402-01A-11R-2326-07
ts2822	30b2fd02-4407-4374-b2ff-131efd1bdaf3	TCGA-FG-8187-01A-11R-2256-07
ts2823	837cacfd-5db6-45ad-b12e-aa3ffb61bbcf	TCGA-49-4487-01A-21R-1858-07
ts2824	040605be-5852-4b6e-b022-c599daeec901	TCGA-86-8672-01A-21R-2403-07
ts2825	0601984a-7edc-4604-ab3a-7011ffb71035	TCGA-24-1558-01A-01R-1566-13
ts2826	7aa8da6f-0c69-45df-b637-58d8fcb49381	TCGA-DX-A8BG-01A-12R-A41I-07
ts2827	677f834c-eed2-4904-9388-67af338a3716	TCGA-AR-A5QN-01A-12R-A28M-07
ts2828	2f9274ea-0da3-4c31-afda-fec04ac16449	TCGA-HZ-8317-01A-11R-2404-07
ts2829	b356f169-acc8-4e1e-a047-17727cad343c	TCGA-BP-4975-01A-01R-1334-07
ts2830	33ca00c1-b59e-46dd-9588-c033cf663648	TCGA-FY-A3W9-01A-11R-A22L-07
ts2831	7afd56c7-b629-46c9-91fb-820294373577	TCGA-AB-2928-03A-01T-0740-13
ts2832	39bf7fed-5083-4e32-a6dd-55fec205fbb7	TCGA-ZC-AAAA-01A-11R-A42S-07
ts2833	d2a59f86-beb3-4074-be16-596e1d3d0e56	TCGA-EJ-7312-01B-21R-A32O-07
ts2834	b37d90c8-8da9-44bd-8104-68cffd647667	TCGA-EJ-5510-01A-01R-1580-07
ts2835	0d0ead46-415e-4c16-8901-ed5c202d942f	TCGA-CV-6941-01A-11R-1915-07
ts2836	120ff28b-5864-40c4-8bad-a0dfc5deccd5	TCGA-CW-5585-11A-01R-1541-07
ts2837	3a6da5b8-afc8-4e79-b75f-dbe3afc914b3	TCGA-H8-A6C1-01A-11R-A32O-07
ts2838	ce3a3af7-3820-4a24-9d54-7c9f2a4cd678	TCGA-58-A46K-01A-11R-A24H-07
ts2839	84615699-6cac-43ba-92ba-fd16a0863673	TCGA-A8-A09R-01A-11R-A00Z-07
ts2840	7b0d9b37-34b1-42cc-8162-2a822c8f4bad	TCGA-A8-A06O-01A-11R-A00Z-07
ts2841	d71fa35e-66e8-4271-8b9f-c91226db6e4c	TCGA-XF-A9T6-01A-11R-A42T-07
ts2842	eb115bc9-2223-44d9-9993-862b71e407c0	TCGA-D3-A8GV-06A-11R-A37K-07
ts2843	77767c92-c62b-45a9-b556-e45cf369a607	TCGA-B1-A654-01A-11R-A31O-07
ts2844	773aefd9-eb0c-4528-b8c8-0319a83becef	TCGA-22-5482-11A-01R-1635-07
ts2845	f4cb1b96-1390-43e0-a5bc-aedc33001bea	TCGA-BJ-A28R-11A-11R-A16R-07
ts2846	ee358047-e16e-4195-991c-da342f58d5b3	TCGA-VP-A878-01A-31R-A352-07
ts2847	44b3771a-8134-4aa1-86ac-65b228abb2b3	TCGA-DX-A8BX-01A-11R-A37L-07
ts2848	def974bb-4832-4cb5-b63e-b97efa2fb346	TCGA-BH-A0DG-01A-21R-A12P-07
ts2849	b6011dfe-6286-4679-8b0e-239b4ed66a9d	TCGA-E9-A22B-01A-11R-A157-07
ts2850	1b6ba06e-5c4e-446d-8f1c-c7428519eebc	TCGA-G5-6572-02A-12R-1830-07
ts2851	21672424-75f5-4761-8e66-ddecc403782a	TCGA-C8-A12N-01A-11R-A115-07
ts2852	59310a88-16e9-40e8-9297-6802908ce5d1	TCGA-JW-A5VK-01A-11R-A28H-07
ts2853	f287e57d-cb07-4867-9bea-14b1d660b10d	TCGA-BH-A0DI-01A-21R-A12P-07
ts2854	522f86d8-d5fe-44ff-af00-a71c141a81a9	TCGA-AA-3819-01A-01R-0905-07
ts2855	30643428-aa7a-42b3-a2fa-f80bdc623357	TCGA-3M-AB46-01A-11R-A414-31
ts2856	4659e4c9-c001-4f44-af99-ca2a18586d5b	TCGA-DH-A7UR-01A-11R-A33Z-07
ts2857	8a0c2b03-6098-4a9d-9f5b-e1d69da48acb	TCGA-BP-4787-01A-01R-1305-07
ts2858	21f00e39-3514-4958-bba3-afb6cd367061	TCGA-CV-5441-01A-01R-1514-07
ts2859	d88c0bec-1545-4066-980a-d7e1761ee9f1	TCGA-P3-A5Q5-01A-11R-A28V-07
ts2860	28e3686d-4fa9-435c-bf26-2d83eed60004	TCGA-63-A5MM-01A-11R-A26W-07
ts2861	d7cd7ac7-9edb-4df5-85e0-0058f0c2a718	TCGA-BH-A0B8-01A-21R-A056-07
ts2862	8337428b-7c4f-4d82-a41a-cd03c5129c4f	TCGA-B2-5633-01B-04R-A277-07
ts2863	bb72e956-b096-44be-9e99-54cab43d4850	TCGA-98-A53H-01A-12R-A262-07
ts2864	cff33e0f-365b-4a19-b06a-64ceab3469be	TCGA-W5-AA2R-11A-11R-A41I-07
ts2865	6a44dc2b-2137-40ac-9e73-2d0b76ea2763	TCGA-EJ-A65E-01A-11R-A29R-07
ts2866	677c121c-2ad5-480a-8e52-4e0144ee49ff	TCGA-CJ-5678-01A-11R-1541-07
ts2867	e0a8274b-ec99-4760-b171-c278861c537a	TCGA-CZ-4864-01A-01R-1503-07
ts2868	75fd3da0-c246-4b13-b723-f342481cc81c	TCGA-AR-A2LN-01A-21R-A18M-07
ts2869	7158bad7-9109-47d6-ac9f-708460fd3a03	TCGA-DU-8158-01A-11R-2256-07
ts2870	6ebbae41-67a2-4269-8172-add0f90b93f9	TCGA-A4-A5XZ-01A-11R-A31O-07
ts2871	6692e061-0131-4d33-b833-bce142ac8dc1	TCGA-YL-A9WY-01A-11R-A41O-07
ts2872	c64ada54-542d-445a-8827-7a60f46b5b7f	TCGA-AB-2971-03A-01T-0734-13
ts2873	a3dec937-1f31-455f-bf42-b8341cb08f2a	TCGA-FD-A5BT-01A-11R-A26T-07
ts2874	e70fea0c-e0bd-4e3a-9c5c-3b1c201b9576	TCGA-41-3915-01A-01R-1850-01
ts2875	6856ce76-3180-40b6-99be-5ebf2e99015a	TCGA-77-8143-01A-11R-2247-07
ts2876	b9a8a0b8-ce99-485a-849a-76a0343521a4	TCGA-HM-A3JJ-11A-12R-A21T-07
ts2877	cae03431-3985-403e-ab72-e8cd232bea88	TCGA-FS-A1ZP-06A-11R-A18T-07
ts2878	0dcce121-9c60-4713-a79c-0367a4ed8782	TCGA-EL-A3H3-01A-11R-A206-07
ts2879	4f6f713d-6366-4b05-99d5-8dfc33ae77df	TCGA-HZ-8519-01A-11R-2404-07
ts2880	983db638-b27f-4416-b9f6-6c22577347cd	TCGA-AJ-A2QN-01A-11R-A18M-07
ts2881	af16593e-9afa-4778-9609-ec6f2c9a3437	TCGA-EL-A3CM-01A-11R-A19O-07
ts2882	1e7cf179-2a04-4bf1-bf7a-48c77db885a1	TCGA-AG-3881-01A-01R-0905-07
ts2883	1a9da861-b4f4-4707-afa4-df9d7e471f11	TCGA-IZ-8195-01A-31R-2404-07
ts2884	7185a49c-ee22-4c45-8c70-ec3d39eb5552	TCGA-DJ-A2PZ-01A-21R-A18C-07
ts2885	f6eec26b-60dd-46bf-95b7-fc6af16f308b	TCGA-85-8580-01A-31R-2403-07
ts2886	239a13f4-e6c3-482b-87b8-d47612cb84bc	TCGA-RC-A7SH-01A-11R-A38B-07
ts2887	a9a1a7a6-7b16-4e54-86d7-09820f7388b8	TCGA-VS-A8QH-01A-11R-A37O-07
ts2888	261c8bb3-0c4e-4cfd-bcaa-c0d156cf2990	TCGA-AB-2909-03A-01T-0744-13
ts2889	eb963d28-7788-447f-9446-dd507f17b978	TCGA-B0-4718-01A-01R-1277-07
ts2890	808e9937-6986-41b4-8406-74701267514d	TCGA-AB-2987-03A-01T-0734-13
ts2891	36acf029-ee0b-4747-b3c6-ce884025d570	TCGA-IB-AAUT-01A-11R-A37L-07
ts2892	f4fb1a29-1a02-43f3-988b-842818b5d852	TCGA-A2-A3KD-01A-12R-A213-07
ts2893	0594d28f-410f-46f3-8e8e-74273553907d	TCGA-L5-A4OH-01A-11R-A260-31
ts2894	eaa55d4f-c46c-4548-85a4-50347da4c4d7	TCGA-E2-A1B6-01A-31R-A12P-07
ts2895	af8d7884-7872-4029-8003-96e2c5d75d3f	TCGA-KS-A4I5-01A-11R-A250-07
ts2896	6750f063-aa7e-49b4-a798-c140e317dde6	TCGA-EY-A1GL-01A-11R-A13S-07
ts2897	004abbb0-ed64-492f-9b8d-5a6aa8c95251	TCGA-34-7107-11A-01R-1949-07
ts2898	f21c1c68-bbdc-4cd8-ac97-26ded04ea09c	TCGA-RW-A689-01A-11R-A35K-07
ts2899	a1e41bc6-c856-4201-ab4c-d941915d020d	TCGA-VQ-A94P-01A-13R-A414-31
ts2900	6a71fb26-0b53-45b0-8086-775102c510d6	TCGA-56-8082-01A-11R-2247-07
ts2901	d32a3c72-19a9-45fc-95c2-eaf84fe868f6	TCGA-3A-A9IL-01A-11R-A38C-07
ts2902	135dbe3f-a880-4882-9203-58543b79d146	TCGA-22-4596-01A-01R-1201-07
